Borough,Neighborhood,Zipcode,Date,Price,Bedrooms,Title,Location,Link
Queens,Northwest Queens,11103,2018-03-10 23:59,1750,1br,OPEN-LAYOUT_1br_ $175O_Broadway--38th Street Building  N/W-/R/M, Astoria,https://newyork.craigslist.org/que/abo/d/open-layout1br-175obroadway/6526358946.html
Queens,Northwest Queens,11103,2018-03-10 23:23,2500,2br,MODERN_OPEN_LAYOUT_$25OO_2-BR-EQUAL-LARGE _DISHWASHER _BROADWAY_ 36ST, Astoria,https://newyork.craigslist.org/que/abo/d/modernopenlayout25oo2-br/6526342855.html
Queens,Northwest Queens,11103,2018-03-10 22:33,2500,2br,$25OO _2-BR-EQUAL-LARGE _OPEN LAYOUT_DISHWASHER _BROADWAY_ 36ST, Astoria,https://newyork.craigslist.org/que/abo/d/25oo-2-br-equal-large-open/6526313314.html
Queens,Northwest Queens,11103,2018-03-10 21:16,2200,1br,Charming 1 bedroom in Astoria Steinway Street, Astoria,https://newyork.craigslist.org/que/abo/d/charming-1-bedroom-in-astoria/6511067127.html
Queens,Northwest Queens,11103,2018-03-10 15:44,2000,2br,2 bedroom broadway astoria,,https://newyork.craigslist.org/que/abo/d/2-bedroom-broadway-astoria/6525876482.html
Queens,Northwest Queens,11103,2018-03-10 15:00,1600,1br,1 bedroom central Astoria,,https://newyork.craigslist.org/que/abo/d/1-bedroom-central-astoria/6519513131.html
Queens,Northwest Queens,11103,2018-03-10 12:56,1800,1br,Beautiful One bedroom 2 blocks to the train, Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-one-bedroom-2/6525700797.html
Queens,Northwest Queens,11103,2018-03-10 11:33,1475,1br,"WOW!! STUDIO _$1,475__  BUILDING _ LAUNDRY _BROADWAY-38STREET"," ASTORIA,QUEENS",https://newyork.craigslist.org/que/abo/d/wow-studio-1475-building/6525561263.html
Queens,Northwest Queens,11103,2018-03-10 10:53,1475,1br,Simply_ STUDIO_WITH _1br_ $1475  _ at Astoria BROADWAY -38TH Street, astoria,https://newyork.craigslist.org/que/abo/d/simply-studiowith-1br-1475-at/6525414827.html
Queens,Northwest Queens,11103,2018-03-10 10:34,1750,1br,WOW!!  New _1br _$175O __Broadway-38th  STREET  3rd FLOOR, Astoria,https://newyork.craigslist.org/que/abo/d/wow-new-1br-175o-broadway/6525412038.html
Queens,Northwest Queens,11103,2018-03-10 10:28,1500,,Lovely Astoria  2 room Studio, Astoria,https://newyork.craigslist.org/que/abo/d/lovely-astoria-2-room-studio/6513125600.html
Queens,Northwest Queens,11103,2018-03-10 10:27,1700,1br,1Br Astoria $1700, Astoria,https://newyork.craigslist.org/que/abo/d/1br-astoria-1700/6504786781.html
Queens,Northwest Queens,11103,2018-03-10 10:27,2600,,Gorgeous 3 Br in Astoria : ), Astoria,https://newyork.craigslist.org/que/abo/d/gorgeous-3-br-in-astoria/6513142648.html
Queens,Northwest Queens,11103,2018-03-10 10:27,1750,1br,Gorgeous 1 Br Astoria $1750, Astoria,https://newyork.craigslist.org/que/abo/d/gorgeous-1-br-astoria-1750/6513531393.html
Queens,Northwest Queens,11103,2018-03-10 10:25,1475,1br,Simply_ L-SHAPE -STUDIO_ $1475  _3rd  -FLOOR at_BROADWAY_38 Street, astoria,https://newyork.craigslist.org/que/abo/d/simply-shape-studiord-floor/6525407479.html
Queens,Northwest Queens,11103,2018-03-10 09:25,1768,1br,Gorgeous_ New_ BUILDING_1br_1768_STAINLESS STEEL _BROADWAY__38th St, Astoria,https://newyork.craigslist.org/que/abo/d/gorgeous-new/6514225909.html
Queens,Northwest Queens,11103,2018-03-10 01:10,1450,,2 ROOM STUDIO $1450, 54ST AND 32 AVE,https://newyork.craigslist.org/que/abo/d/2-room-studio-1450/6525162885.html
Queens,Northwest Queens,11103,2018-03-10 00:20,1725,1br,"CORNER _1BR_$1,725_ 1ST FLOOR _BROADWAY--38STREET (N-W--R-M )"," ASTORIA,  N.Y.",https://newyork.craigslist.org/que/abo/d/corner-1br1725-1st-floor/6525189553.html
Queens,Northwest Queens,11103,2018-03-10 00:18,2600,2br,NEW DESIGN _OPEN LAYOUT_ DISHWASHER_ STAINLESS STEEL_PARKING _BROADWAY-36ST, ASTORIA NY,https://newyork.craigslist.org/que/abo/d/new-design-open-layout/6516674134.html
Queens,Northwest Queens,11103,2018-03-10 00:17,2100,3br,3 BED ROOM $2100 RAILROAD, 34 st and 30 ave,https://newyork.craigslist.org/que/abo/d/3-bed-room-2100-railroad/6525155425.html
Queens,Northwest Queens,11103,2018-03-10 00:14,2350,2br,Lovely 2Br rent $2350   building located at Broadway^^36th streeeeet, astoria NY,https://newyork.craigslist.org/que/abo/d/lovely-2br-rent-2350-building/6491155189.html
Queens,Northwest Queens,11103,2018-03-09 23:37,1760,1br,"amazing _1-BR _+ L A U N D R Y _$1,76O___BROADWAY__38TH STREET"," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/amazing-1-br-a-n-r/6516660275.html
Queens,Northwest Queens,11103,2018-03-09 18:41,2000,1br,Brand New Small 1 Bedrm W/Outdoor space, Astoria,https://newyork.craigslist.org/que/abo/d/brand-new-small-1-bedrm/6503819319.html
Queens,Northwest Queens,11103,2018-03-09 18:26,2300,2br,Large 2BR/equal size - Broadway/ N&W trains or Steinway R&M trains, Astoria,https://newyork.craigslist.org/que/fee/d/large-2br-equal-size-broadway/6524907950.html
Queens,Northwest Queens,11103,2018-03-09 17:06,2100,2br,Spacious 2 Bedroom*Heart of Astoria*Steps to Broadway*3 Mins M/R Train, Astoria,https://newyork.craigslist.org/que/fee/d/spacious-2-bedroomheart-of/6524811202.html
Queens,Northwest Queens,11103,2018-03-09 17:01,1750,1br,"Large, RR Style 2 BDR APT Available! Excllnt Astoria Location!", Astoria,https://newyork.craigslist.org/que/fee/d/large-rr-style-2-bdr-apt/6524804453.html
Queens,Northwest Queens,11103,2018-03-09 17:00,3900,3br,"Luxurious 3 BDR APT w/ 2 Full Baths, W/D, And Rooftop Access!", Astoria,https://newyork.craigslist.org/que/fee/d/luxurious-3-bdr-apt-2-full/6524803331.html
Queens,Northwest Queens,11103,2018-03-09 17:00,1750,1br,1 BDR APT In A Multiple Dwelling! Excellent Astoria Location!, Astoria-Broadway,https://newyork.craigslist.org/que/fee/d/1-bdr-apt-in-multiple/6524802560.html
Queens,Northwest Queens,11103,2018-03-09 16:56,2075,1br,"Spacious 1 Bed Room apt #202  $2,075", L.I.C,https://newyork.craigslist.org/que/abo/d/spacious-1-bed-room-apt/6524792571.html
Queens,Northwest Queens,11103,2018-03-09 15:11,2500,2br,Astoria 2 bedroom available ASAP, astoria,https://newyork.craigslist.org/que/abo/d/astoria-2-bedroom-available/6524646208.html
Queens,Northwest Queens,11103,2018-03-09 13:55,2100,,Gorgeous 3 br & yard Astoria $2100, Astoria,https://newyork.craigslist.org/que/abo/d/gorgeous-3-br-yard-astoria/6524519032.html
Queens,Northwest Queens,11103,2018-03-09 10:45,1820,1br,1BR _NEW_$182O_ STAINLESS STEEL _ STREET VIEW_ 3OAVE - 33RD STREET, ASTORIA,https://newyork.craigslist.org/que/abo/d/1br-new182o-stainless-steel/6518965949.html
Queens,Northwest Queens,11103,2018-03-09 10:45,1747,1br,LOVELY_ 1BR _ MODERN DESIGN _NEW BUILDING + LAUNDRY  BROADWAY -38ST," ASTORIA, ny",https://newyork.craigslist.org/que/abo/d/lovely-1br-modern-design-new/6518972747.html
Queens,Northwest Queens,11103,2018-03-09 10:45,1745,1br,an OPEN-DESIGN _WASHER\DRYER- 1BR $1745_ BROADWAY-38ST, astoria,https://newyork.craigslist.org/que/abo/d/an-open-design-washerdryer/6518975053.html
Queens,Northwest Queens,11103,2018-03-09 07:40,1850,2br,2 BEDROOM APARTMENT BROADWAY @ 41 STREET, ASTORIA,https://newyork.craigslist.org/que/fee/d/2-bedroom-apartment-broadway/6524061262.html
Queens,Northwest Queens,11103,2018-03-09 07:38,2800,3br,3 BEDROOM APARTMENT 28TH AVENUE @ 33 STREET, ASTORIA,https://newyork.craigslist.org/que/fee/d/3-bedroom-apartment-28th/6524060098.html
Queens,Northwest Queens,11103,2018-03-09 07:18,2500,2br,Astoria - 5 Rooms Available by Owner,,https://newyork.craigslist.org/que/abo/d/astoria-5-rooms-available-by/6494367066.html
Queens,Northwest Queens,11103,2018-03-09 04:46,1950,1br,Rent stabilized 2nd floor one bedroom, Astoria,https://newyork.craigslist.org/que/abo/d/rent-stabilized-2nd-floor-one/6523980815.html
Queens,Northwest Queens,11103,2018-03-08 13:52,2100,1br,BEAUTIFUL 3R/1 BEDRM APT FOR RENT/STAB BLDG/STEINWAY ST AREA/NEAR ALL!, 42 STREET/30 AVE/ASTORIA,https://newyork.craigslist.org/que/abo/d/beautiful-3r-1-bedrm-apt-for/6523251289.html
Queens,Northwest Queens,11103,2018-03-08 12:26,1750,1br,WOW!_OPEN DESIGN + LAUNDRY+ PARKING = BROADWY-38TH ST_ N-W-R-M-trains, ASTORIA,https://newyork.craigslist.org/que/abo/d/wowopen-design-laundry/6520216519.html
Queens,Northwest Queens,11103,2018-03-07 19:31,2200,1br,Amazing Large 1 bed/New kitchen/Laundry/Dishwasher/Balcony/1 block N/Q, Astoria/Lic,https://newyork.craigslist.org/que/fee/d/amazing-large-1-bed-new/6522489340.html
Queens,Northwest Queens,11103,2018-03-07 18:22,1750,1br,Fantastic Deal!! 1 bedroom apartment off Broadway!, Astoria-Broadway,https://newyork.craigslist.org/que/fee/d/fantastic-deal-1-bedroom/6522415966.html
Queens,Northwest Queens,11103,2018-03-07 17:07,1995,,BY OWNER RENOVATED 1.5 BDRS APT  PRIVATE HOUSE ASTORIA IDEAL SPOT, 38 ST N BWAY,https://newyork.craigslist.org/que/abo/d/by-owner-renovated-15-bdrs/6522273081.html
Queens,Northwest Queens,11103,2018-03-07 14:54,1800,1br,"FOR rent $1,8OO _BUILDING_ NEW__ Broadway-38TH ST_ N_W_R_M"," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/for-rent-18oo-building-new/6518005649.html
Queens,Northwest Queens,11104,2018-03-13 14:32,1195,1br,One Bedroom Apartment," 40st, Sunnyside",https://newyork.craigslist.org/que/abo/d/one-bedroom-apartment/6529294498.html
Queens,Northwest Queens,11104,2018-03-13 14:01,1200,1br,All Utilities Included -1br-," 40st, Queens Blvd",https://newyork.craigslist.org/que/abo/d/all-utilities-included-1br/6529199382.html
Queens,Northwest Queens,11104,2018-03-13 12:09,2400,2br,No Fee ~ Renovated 2 Br Apt with Front Porch in Sunnyside,,https://newyork.craigslist.org/que/abo/d/no-fee-renovated-2-br-apt/6522649928.html
Queens,Northwest Queens,11104,2018-03-12 20:34,2799,3br,New Renovation - 3 bedroom apartment with outdoor space, Sunnyside,https://newyork.craigslist.org/que/abo/d/new-renovation-3-bedroom/6515401418.html
Queens,Northwest Queens,11104,2018-03-12 19:33,1,1br,"Building $1,7oo -1br", 10mins to Midtown,https://newyork.craigslist.org/que/abo/d/building-17oo-1br/6528394271.html
Queens,Northwest Queens,11104,2018-03-12 17:34,1650,,*** Newly Renovated Apartment in Mint Condition***, Sunnyside,https://newyork.craigslist.org/que/abo/d/newly-renovated-apartment-in/6517419468.html
Queens,Northwest Queens,11104,2018-03-12 15:38,2850,2br,2 Bed/1Bath in New Luxury Condo Building- 15 minutes to Midtown, Sunnyside,https://newyork.craigslist.org/que/abo/d/2-bed-1bath-in-new-luxury/6521444734.html
Queens,Northwest Queens,11104,2018-03-12 15:37,2100,1br,NO Broker FEE Sunnyside Gardens Area Peaceful roof top deck, Sunnyside Northside,https://newyork.craigslist.org/que/abo/d/no-broker-fee-sunnyside/6521445203.html
Queens,Northwest Queens,11104,2018-03-12 14:45,1750,1br,Sunnyside North   \\\\\\\\\ Gorgeous 1 bedroom //////////, Sunnyside,https://newyork.craigslist.org/que/fee/d/sunnyside-north-gorgeous-1/6528099836.html
Queens,Northwest Queens,11104,2018-03-12 13:56,2,1br,"Live like a Boss $2,ooo -1br"," 43st, Sunnyside",https://newyork.craigslist.org/que/abo/d/live-like-boss-2ooo-1br/6527849807.html
Queens,Northwest Queens,11104,2018-03-12 12:04,200,1br,"Luxury Building $2,ooo with Amenities"," 43st, Sunnyside",https://newyork.craigslist.org/que/abo/d/luxury-building-2ooo-with/6511977768.html
Queens,Northwest Queens,11104,2018-03-12 09:06,2975,3br,SUNNYSIDE 3BR 2BTH W/ WASHER DRYER IN UNIT FULLY RENOVATED, SUNNYSIDE,https://newyork.craigslist.org/que/fee/d/sunnyside-3br-2bth-washer/6527614714.html
Queens,Northwest Queens,11104,2018-03-11 17:13,2400,2br,"Beautiful apartment, great neighborhood", Sunnyside,https://newyork.craigslist.org/que/abo/d/beautiful-apartment-great/6526968173.html
Queens,Northwest Queens,11104,2018-03-11 14:47,2200,2br,Renovated 2 bedroom,,https://newyork.craigslist.org/que/abo/d/renovated-2-bedroom/6526738948.html
Queens,Northwest Queens,11104,2018-03-11 13:05,1900,1br,"43-19 39 place. brand new 1 bedroom, 1 block from #7 train.", sunnyside,https://newyork.craigslist.org/que/nfb/d/place-brand-new-1-bedroom-1/6526747341.html
Queens,Northwest Queens,11104,2018-03-11 11:34,2595,2br,?LOVELY APARTMENT 2 BED - 1 BATH ?NO BROKER FEE?, SUNNYSIDE / QUEENS/ TRAIN 7,https://newyork.craigslist.org/que/nfb/d/lovely-apartment-2-bed-1-bath/6526643597.html
Queens,Northwest Queens,11104,2018-03-11 10:09,2800,3br,3 bdr Apt Safe & Quiet, 41st Street Sunnyside,https://newyork.craigslist.org/que/abo/d/3-bdr-apt-safe-quiet/6521541408.html
Queens,Northwest Queens,11104,2018-03-10 10:46,17,1br,"Rent Stabilized Building $1,7oo", 10mins to Midtown,https://newyork.craigslist.org/que/abo/d/rent-stabilized-building-17oo/6525418120.html
Queens,Northwest Queens,11104,2018-03-09 20:51,2054,1br,Beautiful 1 Bedroom Apartment in Historic Sunnyside Gardens, Sunnyside Gardens,https://newyork.craigslist.org/que/abo/d/beautiful-1-bedroom-apartment/6524989759.html
Queens,Northwest Queens,11104,2018-03-09 17:22,1900,1br,totally renovated large 1br all utilities included, woodside/sunnyside,https://newyork.craigslist.org/que/fee/d/totally-renovated-large-1br/6524831386.html
Queens,Northwest Queens,11104,2018-03-09 13:39,1700,1br,Great Deal ! Large one bedroom apartment in rent stabilized Building, Sunnyside,https://newyork.craigslist.org/que/fee/d/great-deal-large-one-bedroom/6524517152.html
Queens,Northwest Queens,11104,2018-03-09 13:39,2200,2br,46 street and queens blvd, Sunnyside,https://newyork.craigslist.org/que/abo/d/46-street-and-queens-blvd/6524510199.html
Queens,Northwest Queens,11104,2018-03-09 08:46,2500,3br,Sunnyside 3 Bedrooms 1 Bathroom No Fee, 5007 48th Street,https://newyork.craigslist.org/que/abo/d/sunnyside-3-bedrooms-1/6519890772.html
Queens,Northwest Queens,11104,2018-03-08 16:51,2645,2br,"NO FEE RENTALS, Kings & Queens, Laundry on Site & Close to Subway!", Sunnyside,https://newyork.craigslist.org/que/nfb/d/no-fee-rentals-kings-queens/6523535991.html
Queens,Northwest Queens,11104,2018-03-08 08:49,1999,1br,"1 BEDROOM KING SIZE, NO FEE, MANHATTAN VIEW", Sunnyside,https://newyork.craigslist.org/que/abo/d/1-bedroom-king-size-no-fee/6522818157.html
Queens,Northwest Queens,11104,2018-03-08 03:17,2800,3br,1000sqft* 3 BED *HARDWOOD*EAT-IN KITCHEN*FRONT YARD*2 WALKIN CLOSETS, SUNNYSIDE,https://newyork.craigslist.org/que/fee/d/1000sqft-3-bed-hardwoodeat-in/6522764072.html
Queens,Northwest Queens,11104,2018-03-07 21:28,2700,2br,"Duplex 2/3 bedroom, 2 ba, in-unit washer/dryer in Sunnyside Gardens", Sunnyside,https://newyork.craigslist.org/que/abo/d/duplex-2-3-bedroom-2-ba-in/6522543534.html
Queens,Northwest Queens,11104,2018-03-07 20:46,2900,3br,"Large 3 bdrm 2 ba with washer/dryer, dishwasher in Sunnyside Gardens", Sunnyside,https://newyork.craigslist.org/que/abo/d/large-3-bdrm-2-ba-with-washer/6522548934.html
Queens,Northwest Queens,11104,2018-03-07 20:46,2250,2br,Light filled two bedroom with washer/dryer in Sunnyside Gardens, Sunnyside,https://newyork.craigslist.org/que/abo/d/light-filled-two-bedroom-with/6522535157.html
Queens,Northwest Queens,11104,2018-03-07 12:15,2645,2br,"NO FEE RENTALS, Kings & Queens, Laundry on Site, Spacious Layout", Sunnyside,https://newyork.craigslist.org/que/nfb/d/no-fee-rentals-kings-queens/6521908175.html
Queens,Northwest Queens,11104,2018-03-07 10:50,1050,3br,4 bed 2 bath Nice schools Glendale stainless fridge Bay Terrace, Howard Beach   South,https://newyork.craigslist.org/que/abo/d/4-bed-2-bath-nice-schools/6521664105.html
Queens,Northwest Queens,11104,2018-03-06 17:15,1850,1br,"Nice Size One Br apartment, Pets Ok, Vacant Ready Call 646-250-878787", Forest Hills,https://newyork.craigslist.org/que/nfb/d/nice-size-one-br-apartment/6521076148.html
Queens,Northwest Queens,11104,2018-03-06 15:32,1775,1br,"NO FEE RENTALS, Kings & Queens *Spacious, Kitchens & Laundry*", Forest Hills,https://newyork.craigslist.org/que/nfb/d/no-fee-rentals-kings-queens/6520939320.html
Queens,Northwest Queens,11104,2018-03-06 14:04,2100,2br,Brand New 2 Bedrooms Apt  close to Manhattan and 7 trains, Sunnyside,https://newyork.craigslist.org/que/fee/d/brand-new-2-bedrooms-apt/6520811197.html
Queens,Northwest Queens,11104,2018-03-05 19:19,1450,,***BEST DEAL ON THE MARKET!***Spacious w/ Sep EIK + Closets! W@W!!!, Sunnyside,https://newyork.craigslist.org/que/fee/d/best-deal-on-the/6519943449.html
Queens,Northwest Queens,11104,2018-03-05 19:16,2350,1br,"NO FEE RENTALS, Kings & Queens, spacious apts, great location!",,https://newyork.craigslist.org/que/nfb/d/no-fee-rentals-kings-queens/6519939512.html
Queens,Northwest Queens,11104,2018-03-04 17:23,1950,3br,Amazing 3 Bedroom Available in Sunnyside, 11104,https://newyork.craigslist.org/que/nfb/d/amazing-3-bedroom-available/6518555784.html
Queens,Northwest Queens,11104,2018-03-04 17:16,2100,1br,Beautiful Two Bedroom in Sunnyside, 11104,https://newyork.craigslist.org/que/fee/d/beautiful-two-bedroom-in/6518547627.html
Queens,Northwest Queens,11104,2018-03-03 17:28,2595,2br,????SPECTACULAR BEAUTIFUL????NO BROKER FEE, ?? SUNNYSIDE/ QUEENS/ TRAIN 7 ??,https://newyork.craigslist.org/que/nfb/d/spectacular-beautifulno/6517503059.html
Queens,Northwest Queens,11104,2018-03-03 09:52,2000,2br,Stunning 2BR_____44 St / Greenpoint Ave____Queen size beds__Best Deal, Sunnyside,https://newyork.craigslist.org/que/fee/d/stunning-2br44-st-greenpoint/6516895698.html
Queens,Northwest Queens,11104,2018-02-28 18:20,2200,2br,Lovely Bright Converted Two Bedroom Rental in SUNNYSIDE, Sunnyside,https://newyork.craigslist.org/que/fee/d/lovely-bright-converted-two/6513884699.html
Queens,Northwest Queens,11104,2018-02-27 18:40,1575,,????BEAUTIFUL STUDIO?? HEAT & HOT WATER INCLUDED, ?? Sunnyside /Train 7 ??,https://newyork.craigslist.org/que/fee/d/beautiful-studio-heat-hot/6512664485.html
Queens,Northwest Queens,11104,2018-02-27 17:44,1575,,?? BEAUTIFUL  STUDIO ??HEAT & HOT WATER INCLUDED, ??Sunnyside / Queens/ TRAIN 7,https://newyork.craigslist.org/que/fee/d/beautiful-studio-heat-hot/6512599078.html
Queens,Northwest Queens,11104,2018-02-26 14:47,2095,1br,Large 1 BR with EIK Rent Stabilized Bldg, Sunnyside,https://newyork.craigslist.org/que/nfb/d/large-1-br-with-eik-rent/6511083973.html
Queens,Northwest Queens,11104,2018-02-26 14:39,1850,1br,Renovated Top Floor 1 Bedroom with Dishwasher in Gated Condo Bldg, Sunnyside,https://newyork.craigslist.org/que/fee/d/renovated-top-floor-1-bedroom/6511071229.html
Queens,Northwest Queens,11104,2018-02-26 14:05,1700,1br,amazing OUT OF THIS WORLD 1 bedroom near ALL!!, Sunnyside,https://newyork.craigslist.org/que/fee/d/amazing-out-of-this-world-1/6511019510.html
Queens,Northwest Queens,11104,2018-02-26 09:01,1795,1br,*1BR/1BA* Beautifully Renovated*SS Appliances*Hardwood Floors*Laundry*, WASHINGTON HEIGHTS/ MANHATTAN,https://newyork.craigslist.org/que/nfb/d/1br-1ba-beautifully/6506146042.html
Queens,Northwest Queens,11104,2018-02-26 08:57,2195,2br,?2BR/1BA*NO FEE*Beautiful*Renovated*SS Appliances*Dishwasher*Laundry, Washington Heights,https://newyork.craigslist.org/que/nfb/d/2br-1bano/6506122053.html
Queens,Northwest Queens,11104,2018-02-26 08:49,2800,3br,1000sqft*3BEDROOM*HARDWOOD*EAT-IN KITCHEN*FRONT YARD*2 WALKIN CLOSETS, SUNNYSIDE,https://newyork.craigslist.org/que/fee/d/1000sqft3bedroomhardwoodeat/6510566058.html
Queens,Northwest Queens,11104,2018-02-26 07:43,2999,3br,"3 BR Duplex, Outdoor Space, Hardwood Floors,  Gorgeous Kitchen!", Sunnyside,https://newyork.craigslist.org/que/nfb/d/3-br-duplex-outdoor-space/6501706488.html
Queens,Northwest Queens,11104,2018-02-24 14:03,1575,,NEWLY RENOVATED STUDIO IN PRIME LOCATION ELEVATOR/LAUNDRY/CATS OK, Sunnyside,https://newyork.craigslist.org/que/fee/d/newly-renovated-studio-in/6508744665.html
Queens,Northwest Queens,11104,2018-02-23 17:54,1775,2br,Best 2 Br Deal in Sunnyside! 2 queen size bedrooms - Steps from 7 !, sunnyside,https://newyork.craigslist.org/que/fee/d/best-2-br-deal-in-sunnyside-2/6507838006.html
Queens,Northwest Queens,11104,2018-02-23 11:39,1800,1br,Beautiful 1 bedroom apt available in sunnyside queenstiful 1 bedroom apt availab, Sunnyside NY,https://newyork.craigslist.org/que/fee/d/beautiful-1-bedroom-apt/6507298905.html
